channelcode,carnum1,carnum2,type,time,lane,dir,LNG,LAT
AjQbFdt8A1B5KAV1H72039,∏”E,6A2D614E2B96DEC824A156CF9013A19A,2,2019/12/20 0:01,1,0,119.934,29.247
AjQbFdt8B1BLO8VTFRPG5L,’„G,108A7849282C64F3BDB754178F4239BE,2,2019/12/20 0:01,2,1,120.138,29.3063
AjQbFdt8A1B7K06Q22VEUK,’„G,B7E0F7D3ED3DA5F7C9523C0268210905,2,2019/12/20 0:01,1,3,,
AjQbFdt8A1B5KAV1B796BA,’„G,D876654F95C183424D47EBF5F7700E72,2,2019/12/20 0:01,3,3,120.138,29.3063
AjQbFdt8B1B86TBMKGP5HQ,’„G,2E8DB5086EA292DD04C78A4D4D0C0FF5,2,2019/12/20 0:01,3,2,,
AjQbFdt8A1B5KAV1ACI29R,’„G,AD21C589EEA1CD69A6A3F16FC9148BAB,2,2019/12/20 0:01,3,1,120.114,29.3432
AjQbFdt8B1B6U6LVVI3MBP,’„G,F66E124BEEB62A517E2B27AA29CB6061,2,2019/12/20 0:01,3,0,120.076,29.2982
AjQbFdt8A1BK41I1I7U5LA,’„G,9FDDC9689C7FEB6946C9C71744EF4FBD,2,2019/12/20 0:01,2,0,,
AjQbFdt8B1B5K31L7OTH8I,’„G,91A23317054251BCBB555223E45B8276,2,2019/12/20 0:01,3,1,120.18,29.3254
AjQbFdt8B1BLO8VTCNID35,’„G,694006E3F229A1EAAE444B1F888E6D3C,2,2019/12/20 0:01,2,,120.061,29.2646
AjQbFdt8A1B5KAV1ARQMQD,’„G,B4338126A76A274C6AABDA7AF6F1B8CF,2,2019/12/20 0:01,3,1,120.093,29.3258
AjQbFdt8B1BLO8VTCMJSB4,’„G,128B6AF055E14301F30AE995BAA8FB5F,2,2019/12/20 0:01,2,,120.062,29.2678
AjQbFdt8B1B86TBML8L65N,’„G,9FE66E3688330D7CE0FE043A5301BC0F,2,2019/12/20 0:01,1,0,120.086,29.3184
AjQbFdt8B1B4C98CLCRTK0,’„G,D1A18100474241CC46EBA7EE4DC4C367,2,2019/12/20 0:01,1,,120.024,29.1937
AjQbFdt8A1B7K06Q2UL6U8,‘•P,4E3741CA64F463C7A5561E25085F2F2A,1,2019/12/20 0:01,3,0,,
AjQbFdt8A1B5KAV1G1R8GF,’„G,8684A31CEBFE8C4BFBDA22D5EA6201C1,2,2019/12/20 0:01,1,1,120.105,29.3251
AjQbFdt8B1B86TBML8L6D9,’„G,0FFEE29E6DCAD99FFA524E9C192BB9F7,2,2019/12/20 0:01,1,0,120.086,29.3185
AjQbFdt8B1BLO8VTGV49KD,’„B,8E3E9DE12093EC52DD7EFA1A647654B4,2,2019/12/20 0:01,2,3,120.084,29.3193
AjQbFdt8B1BHG132PF3044,’„G,E684CD28382FE685CAAF2D975CB2F3EE,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132MEMGD8,’„G,446CDE9076DA9ED83A06060A894244D2,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132OO5QD7,’„G,45AD7CBA5E5E5CBD641C50C922ACAAF7,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132OS01SK,’„G,D349FE2DFFA43204A3E749DF732DCCEA,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132LG4HAG,’„G,E2CE61FEA76231C664F52B42F84F2EB3,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132OQ2UFO,’„G,9F69A9572DB24986B4C930746588507C,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132OM8MGH,’„G,602CECC1C41ECB3AE9A437147067D8EA,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132MP6N0L,’„G,E0A468125176E198FC323C183C822DF7,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132MMB0CU,’„G,07F38AB680B59073A4AD3F70E9E1DFC1,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132LLRSN0,’„O,3E1AA188C4A5D0CF55C27B38320EC7B5,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132LE7DCM,’„B,73EC72E63914C54DB14FFAC6FAC792C2,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132ON78G5,ÕÓK,300BD4B056EF614FF78EB6530CCCE536,1,2019/12/20 0:01,0,,,
AjQbFdt8A1B9BQBJC7G055,¬≥B,F5961C6321412E476AB6A5D2ADB872CA,1,2019/12/20 0:01,2,,,
AjQbFdt8B1BLO8VTH5Q7DP,’„G,A4F75DC61B855E8E44480795D631CCE1,2,2019/12/20 0:01,2,3,,
AjQbFdt8A1BDJ7F12LNP6S,’„G,66F85AAD5CB3F83154FA78C43AE06D23,2,2019/12/20 0:01,1,3,120.07,29.2954
AjQbFdt8A1B5KAV1DJJO8E,’„G,1667DA054D829C048B35E852B5B4EB40,2,2019/12/20 0:01,2,0,120.053,29.2414
AjQbFdt8A1B5KAV1DKI8VF,’„D,A43D65C8DDC9FC64CBE848634FBB4D25,2,2019/12/20 0:01,2,0,120.053,29.2414
AjQbFdt8B1BLO8VTDDHBKO,œÊG,56E7899D230B8B2FB6B8E9D633F25340,2,2019/12/20 0:01,3,1,120.009,29.2415
AjQbFdt8A1B5KAV1OB2C6R,’„G,E1C0A34C57AD7D8FAA446D255984808F,2,2019/12/20 0:01,3,3,120.036,29.2733
AjQbFdt8A1BDJ7F0UJ0KCT,’„G,66CAC156E66C6C811191C0EE4CBE13D3,1,2019/12/20 0:01,2,2,120.137,29.288
AjQbFdt8A1B7K06Q6PQDLO,’„G,F09992FD070929905D3554647874DA32,2,2019/12/20 0:01,4,2,,
AjQbFdt8A1B5KAV1T7I9T0,ÕÓM,4C55654B2B29D45D72BB32C3DFDBBFDA,1,2019/12/20 0:01,2,6,120.005,29.3904
AjQbFdt8A1B7K06Q3ESPLH,’„G,D185465FCF2124DC1949B6DE9CB025E3,2,2019/12/20 0:01,4,3,,
AjQbFdt8B1BLO8VTH8LTPV,’„G,76346E30A4C78260898CD8DEE5313E6B,2,2019/12/20 0:01,3,2,,
AjQbFdt8B1BLO8VTCKMO22,ºΩJ,C5F0A3469D1755DB1C510239F81422D8,2,2019/12/20 0:01,3,,120.125,29.3113
AjQbFdt8B1B6U6LVVMSE35,’„G,7D06ADE479384138BE92542780AD8A61,2,2019/12/20 0:01,1,0,120.076,29.2982
AjQbFdt8A1B7K06Q44RMLM,‘∆C,9F3006AD556059C4E9072A2C9028DBB2,2,2019/12/20 0:01,3,3,,
AjQbFdt8B1B6U6LVU2CJI9,ÕÓK,605784FB43EAE00BFD8FF0EA518A3C95,1,2019/12/20 0:01,1,,120.045,29.2666
AjQbFdt8B1B5K31L7SNMJQ,’„E,FC3EDCF90D0B388A4A8CCDA1B73FF71B,2,2019/12/20 0:01,1,1,120.061,29.3189
AjQbFdt8B1B6U6LVTTJQFM,’„G,D073F6D2B3C24711DA541448BE188BED,2,2019/12/20 0:01,1,,120.061,29.3595
AjQbFdt8B1BLO8VTGMH757,’„G,9A8755DF08C1274C486199DC5EE3B507,2,2019/12/20 0:01,3,0,120.099,29.3156
AjQbFdt8B1BLO8VTD6RDT3,’„G,467B7C3DCF5B46813B2F4FCBB2777427,2,2019/12/20 0:01,2,1,,
AjQbFdt8A1B7K06Q25R4VI,’„G,6011D4044E2CABF3C54AE891A0A84C43,2,2019/12/20 0:01,4,9,,
AjQbFdt8B1BLO8VTJDCSCR,∂ıA,49D6462CF5BC8AC8C15A1BBEF852AB31,2,2019/12/20 0:01,1,,,
AjQbFdt8A1B5KAV1I1OQCL,’„G,71D88CB1A493AE844823792D56AE0F98,2,2019/12/20 0:01,3,1,120.009,29.2831
AjQbFdt8B1B86TBMKJKQTH,’„G,A44CD7F12B461BA31EE5B9C13E47DF3F,2,2019/12/20 0:01,2,0,,
AjQbFdt8B1BLO8VTH9KFQ7,’„G,BE9C7A83AD43C08379472160C33768B3,2,2019/12/20 0:01,2,2,,
AjQbFdt8B1BLO8VTJMUGG3,’„G,C9BD1A332A3884F73F4B5E4821578229,2,2019/12/20 0:01,2,1,119.928,29.2736
AjQbFdt8B1B86TBMJSNCIA,’„G,31FCF7ACBE9694FE393AD90234BCD335,2,2019/12/20 0:01,1,3,,
AjQbFdt8B1B86TBML5PFQE,’„G,93E77A767E8BC44C42B4E0C7DD18F086,2,2019/12/20 0:01,3,2,120.086,29.3185
AjQbFdt8A1BDJ7F10RH58R,√ˆA,2EA70B4317E539809AACFA9A15513AED,2,2019/12/20 0:01,3,,,
AjQbFdt8A1BDJ7F14C3PGB,’„G,58E2B62CBE20BCF84423AAA52E747B1E,2,2019/12/20 0:01,5,2,120.042,29.283
AjQbFdt8A1B7K06Q4PS42E,’„G,8F48A7C1B52AE1CF58F3FEC4BF782134,2,2019/12/20 0:01,2,3,,
AjQbFdt8B1B5K31L7UKONJ,’„G,88A5CBA208904DF850FA516FD6E28DEB,2,2019/12/20 0:01,2,2,120.052,29.3206
AjQbFdt8B1BLO8VTJG8IPN,’„G,318A71AE799BE4043BF8F8B33E95EA67,2,2019/12/20 0:01,1,,,
AjQbFdt8B1B5K31L7PS1VL,’„G,DD7CF405389BC8127FD7870BDABA5085,2,2019/12/20 0:01,1,2,120.181,29.3251
AjQbFdt8A1B7K06Q4SNPKA,’„G,B89147F2D6785C45655169DFA21E2DD6,2,2019/12/20 0:01,2,1,,
AjQbFdt8A1BGO5527GUUO8,’„G,51BFBA491E646013AD5744A99E7EABB8,1,2019/12/20 0:01,2,3,120.07,29.3008
AjQbFdt8B1B4C98CLCRT79,’„G,D1A18100474241CC46EBA7EE4DC4C367,2,2019/12/20 0:01,1,,120.024,29.1937
AjQbFdt8B1B86TBML8L6IC,’„G,0C07D04FBA147760C5E6D3BE8C360537,2,2019/12/20 0:01,1,0,120.086,29.3185
AjQbFdt8A1BDJ7F10OLIJH,’„A,81F7FFACC12C9F3DBFFA0D07D78278B7,2,2019/12/20 0:01,3,,,
AjQbFdt8B1BHG132P1NCSC,‘•C,A992890F75DFF8F06CBE00D78823E638,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132MR3PS7,’„G,862F194CC3906C9E95A80A1F8CB8BD26,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132N7H16S,’„G,FC7EA2971FDBC1DBBF3AB2AC74FBDA8E,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132OP4CA7,’„G,0E8A7F2E4527E04079ACC86E53EFEC93,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132M9TMPM,’„G,AC2678930C8DB37F9007CE59A35DD1B6,1,2019/12/20 0:01,0,,,
AjQbFdt8B1B5K31L8IM1UO,’„G,0EBC020120F7A1BAAE12A6D18F252443,2,2019/12/20 0:01,3,2,120.045,29.2802
AjQbFdt8A1BDJ7F126F624,’„G,0989ABC977A29FFFC7D6F55B808E9539,2,2019/12/20 0:01,2,0,120.09,29.3733
AjQbFdt8A1B5KAV1SLE1NP,’„G,C60BAFD2AD5EAE0B8F3A811341CE165C,2,2019/12/20 0:01,3,1,,
AjQbFdt8B1BLO8VTG95BRJ,’„G,1D12CE241F62A3872414C936020E33B6,2,2019/12/20 0:01,3,1,,
AjQbFdt8B1BLO8VTH6OPQH,’„G,414A98C74B08CA0649E20D9CEE74EF77,2,2019/12/20 0:01,3,3,,
AjQbFdt8B1B86TBMK94L70,’„G,4CE5976690C17335876927AAB35E1DA4,2,2019/12/20 0:01,1,,,
AjQbFdt8A1B5KAV1EDC4AA,’„G,3D21F35FD029378ABAB268C20BC7F854,2,2019/12/20 0:01,2,1,119.965,29.0905
AjQbFdt8B1BLO8VTD22K0R,’„G,72CD57181B173D5466AE553092597432,2,2019/12/20 0:01,3,,120.08,29.3499
AjQbFdt8A1B7K06Q5KJ65R,’„G,E4D9EBD3EEF77829B35A46910F89F37E,2,2019/12/20 0:01,1,0,,
AjQbFdt8B1B6U6LVTSL911,’„G,CA560F887D2CE61883EC352EE6671DC2,2,2019/12/20 0:01,1,,120.093,29.2862
AjQbFdt8B1B5K31KO7S2D9,’„A,54DEAAFEDCB2F70FD6AA1BCAF33854F5,2,2019/12/20 0:01,4,0,120.123,29.3433
AjQbFdt8A1B7K06Q45Q9B7,’„G,609264EB84C08641DFDA5C044783B09A,2,2019/12/20 0:01,1,1,,
AjQbFdt8B1BLO8VTCV6TMJ,’„G,B5F130200F44A7334827E113EF3232F6,2,2019/12/20 0:01,2,,120.106,29.3009
AjQbFdt8B1B86TBMKKJDMV,’„G,1B2355409FC9E37759F63EB0876BAB99,2,2019/12/20 0:01,1,3,,
AjQbFdt8B1BLO8VTCMJSB4,’„G,DFB69FDD30DE06BA98D507BC4CE0B272,2,2019/12/20 0:01,3,,120.062,29.2678
AjQbFdt8A1B5KAV1IH19EA,ÕÓK,605784FB43EAE00BFD8FF0EA518A3C95,1,2019/12/20 0:01,2,0,120.044,29.2672
AjQbFdt8A1B5KAV1NM2IU9,’„D,36D099476ADCD8D24E359FAB0343C8BE,2,2019/12/20 0:01,4,1,120.031,29.3185
AjQbFdt8A1B5KAV1I1OQ46,’„G,F9740EEAB9C8C8FBF87F8D1132C8296A,2,2019/12/20 0:01,2,1,120.009,29.2831
AjQbFdt8B1BLO8VTJORJ7B,∏”J,5A5749EA31FE6B74F3CDFC7F7060E6B5,2,2019/12/20 0:01,1,2,0,0
AjQbFdt8A1B5KAV1IE5NFK,ÕÓK,15F4C96A19E8F27A639F018C8F64CF2F,1,2019/12/20 0:01,2,0,120.044,29.2672
AjQbFdt8B1BLO8VTG0I8UT,ª¶B,7B3B5833F1C12CCBA8C9689F1A3F711A,2,2019/12/20 0:01,2,0,,
AjQbFdt8A1B7K06Q23TVU0,’„T,0B797E0E745A44871AB5B4AA17CB9394,1,2019/12/20 0:01,2,2,,
AjQbFdt8B1BLO8VTIQ9KL0,’„G,9AB4B0FBFD49E262115342517A142EF5,2,2019/12/20 0:01,1,,,
AjQbFdt8B1BLO8VTCT9QCR,’„G,ACD90E3AE69D84EFACBD6866691D47E0,2,2019/12/20 0:01,2,,120.106,29.3316
AjQbFdt8B1B5K31KOQ05H7,’„J,8CA4EB3AEEE0479436998387553A396F,2,2019/12/20 0:01,4,0,120.102,29.3179
AjQbFdt8A1B7K06Q23TVU0,∏”V,55B0DFDC4231106085C88BF94D082C30,1,2019/12/20 0:01,2,2,,
AjQbFdt8B1BLO8VTJPQ5Q6,ª¶E,90AAFFD56CCF0544CC2EB5DAEECB9A0D,1,2019/12/20 0:01,2,0,,
AjQbFdt8A1B5KAV1B796BA,’„G,5C14C165E7317EE1776AC1A12074B3E4,2,2019/12/20 0:01,3,3,120.138,29.3063
AjQbFdt8A1BDJ7F12PHUTO,’„G,852AAD549E0D6866BCE741D7640D54AA,2,2019/12/20 0:01,6,2,120.105,29.3245
AjQbFdt8A1B7K06Q4UKTUB,’„G,207C47055797493EE9EDC42753EC064A,2,2019/12/20 0:01,2,2,120.102,29.2977
AjQbFdt8A1B5KAV1B1HU95,ÕÓS,87FCCFD1D3F538ED4E41BF552571CB43,2,2019/12/20 0:01,2,1,120.062,29.3583
AjQbFdt8B1B86TBMJTLUF6,’„G,F8774CF1CC8A5F1CFD44A04137B4B40F,2,2019/12/20 0:01,1,2,120.089,29.3111
AjQbFdt8A1BDJ7F0UE804E,’„G,193E0B3A0D8FD23AA642857C6032D0BD,2,2019/12/20 0:01,3,2,120.136,29.2914
AjQbFdt8B1BHG132QO4RG0,’„G,AFC616E5D9AFEFD52DF0C67533CE2715,2,2019/12/20 0:01,2,2,120.095,29.2885
AjQbFdt8A1B7K06Q4DEP22,’„G,779707E91463314B8727909912DD3657,2,2019/12/20 0:01,4,3,,
AjQbFdt8A1BGO5527GUU1N,’„G,8E8CA22DF44B5402152FCF708988205D,2,2019/12/20 0:01,2,1,,
AjQbFdt8A1B5KAV1HCP5J6,∏”E,3D296D82B0311A9F39DDDF28430D6D67,2,2019/12/20 0:01,2,1,119.933,29.2466
AjQbFdt8A1BGO5527GUTPR,’„G,08A06ED05B76ABCE8440872A38A454DF,2,2019/12/20 0:01,2,1,,
AjQbFdt8B1BHG132M63F99,’„G,33EE0DF7C178D8F700457FA53123FA90,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132OURN41,’„G,898937B7B6A4046A9A923329EB4B4668,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132MN9IO7,’„G,310D8498BCE53737A844631B23C43F5F,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132MQ58ID,‘•A,D28B92F82F3B6A7A419977E51D6AEAA5,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132MIGOAA,’„G,059A401D14D0BB6C0F74B2A4B10BCD9F,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132P9BO13,∂ıA,BBB43B559BBCC6179A7E1962BEC3288E,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132P8D6M5,’„G,3193A63C641585F45177A0AC2EB729EF,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132OFIR71,’„G,76C1318E49837FA7BD32B4D17183ACA4,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132MMB0CU,’„G,437C69230DBCA0D0F63EDC25E1812541,1,2019/12/20 0:01,0,,,
AjQbFdt8A1B5KAV1F65RBG,’„G,CA806801548F9944C6BFBC6B77A283FE,52,2019/12/20 0:01,3,0,120.03,29.2669
AjQbFdt8A1B9BQBJELO35O,’„G,B0E2C64F46DCDDBA8D4409FF3394600D,2,2019/12/20 0:01,1,1,,
AjQbFdt8B1B6U6LVVKVB19,’„G,4D74E9ED6C17E8E3ECDE9460BE0235D9,2,2019/12/20 0:01,3,1,120.042,29.3018
AjQbFdt8A1B9BQBJC2N7ES,√ˆD,327021D2DBA42610CC779C4164F882E2,2,2019/12/20 0:01,2,0,,
AjQbFdt8A1B5KAV1A4TNU6,’„A,13760CE6C2CFB9E57F1611808D5BA10E,2,2019/12/20 0:01,2,2,120.043,29.3337
AjQbFdt8B1BLO8VTCT9Q7O,’„G,709598053258C38A2A1DCEBD20945B04,2,2019/12/20 0:01,2,,120.08,29.2932
AjQbFdt8B1B5K31KOK8TQN,’„D,282436FB7057CC4FB6DC9B9314477F9C,1,2019/12/20 0:01,5,3,120.115,29.3067
AjQbFdt8B1BLO8VTGMH757,’„G,A158530A834CF28622EACF825C1317F3,2,2019/12/20 0:01,2,0,120.099,29.3156
AjQbFdt8A1BDJ7F14C3PQE,’„G,7113F3569455F3A87DEDFE9812ED6963,2,2019/12/20 0:01,2,1,,
AjQbFdt8B1B86TBML5PFQE,’„G,8EDCAF57E3B257E25DAAD8DE8F5A336E,2,2019/12/20 0:01,1,2,120.086,29.3185
AjQbFdt8B1BLO8VTCMJR9O,’„G,B3D76B0C638D8E7026C8A4B5ACE886CB,2,2019/12/20 0:01,1,,120.085,29.2833
AjQbFdt8A1B7K06Q3HOFMI,’„G,FE949F41D47D748A5571EC22C88DE962,2,2019/12/20 0:01,5,3,,
AjQbFdt8A1BGO5527GUUDV,’„G,BAE61FA5AC8B589F874CB12B0EA03DA1,2,2019/12/20 0:01,1,1,,
AjQbFdt8A1BDJ7F12MMANL,’„G,BDC174AB0492E4F861BA2BC1A44E86E4,2,2019/12/20 0:01,3,1,,
AjQbFdt8A1B5KAV1I0Q9CS,’„G,F9740EEAB9C8C8FBF87F8D1132C8296A,2,2019/12/20 0:01,2,1,120.009,29.2831
AjQbFdt8A1B7K06Q44RMEH,’„G,67BE5E98FD6130DC7C32EF581D531AA0,2,2019/12/20 0:01,2,3,,
AjQbFdt8B1B86TBML8L6D9,’„G,78F7E5CC9FAD76DEC5D04D7337A271D9,2,2019/12/20 0:01,1,0,120.086,29.3185
AjQbFdt8A1B5KAV1B1HV01,ÕÓS,87FCCFD1D3F538ED4E41BF552571CB43,2,2019/12/20 0:01,2,1,120.062,29.3583
AjQbFdt8B1B5K31KP4G25H,’„G,3913D9C2CFDFD7EAE193F5CEC3921330,2,2019/12/20 0:01,5,3,120.091,29.3004
AjQbFdt8A1B9BQBJELO3EC,’„G,B739E033189286C8AEF409D46D0926E9,2,2019/12/20 0:01,3,1,,
AjQbFdt8A1B5KAV1H8V1HT,’„G,4F09F5969F2BE0AFEE525445666B5E2C,2,2019/12/20 0:01,2,0,119.934,29.247
AjQbFdt8A1B7K06Q4PS4LG,’„G,E25B0EB7A7B5F9F62F6163FF7F777AEC,2,2019/12/20 0:01,1,2,120.092,29.3146
AjQbFdt8A1B5KAV1SNB58J,’„G,C60BAFD2AD5EAE0B8F3A811341CE165C,2,2019/12/20 0:01,3,1,,
AjQbFdt8A1B5KAV1HAS49M,∏”E,3D296D82B0311A9F39DDDF28430D6D67,2,2019/12/20 0:01,2,1,119.933,29.2466
AjQbFdt8B1B86TBMJTLU99,’„G,EF0EDB9ABCBE8D64A23779911121C3D7,2,2019/12/20 0:01,1,2,120.088,29.3126
AjQbFdt8A1B7K06Q48LUUQ,’„G,E0F425BE86AF412514ABE83FBE897BBF,2,2019/12/20 0:01,2,1,,
AjQbFdt8A1B7K06Q1RAU6R,’„G,5DAFE0FC10CB0DF48FB5606B68DE79D1,2,2019/12/20 0:01,3,0,,
AjQbFdt8B1B5K31L8692DU,’„G,915DF36CED3923D42534C6E977D9C011,2,2019/12/20 0:01,2,0,120.097,29.3128
AjQbFdt8A1B7K06Q5LHNGV,’„G,4E6DC07573BB2EF303AD852133F932B0,2,2019/12/20 0:01,2,3,,
AjQbFdt8A1B5KAV1M0KCD4,∂ıQ,F332D9A8FF444D97188B28696318E89E,2,2019/12/20 0:01,3,3,120.096,29.3131
AjQbFdt8B1B5K31KMCMSMB,’„G,105014C05698CEAFFCD3F648931A9F61,2,2019/12/20 0:01,5,0,120.031,29.3195
AjQbFdt8A1B7K06Q1T821N,’„G,EC893F8E0FDB093FBFB5A602EACC7ACC,2,2019/12/20 0:01,2,0,,
AjQbFdt8A1B5KAV1ASP7UI,’„G,C9495186F07568D4B6BC58CE3B12E45E,2,2019/12/20 0:01,4,1,120.098,29.2916
AjQbFdt8B1BLO8VTCT9PDD,’„G,731ED66A67478D1342F4880E94FD03ED,2,2019/12/20 0:01,2,,120.117,29.2919
AjQbFdt8B1BLO8VTH4RLIM,’„G,F76DEF19F61626B495FC8F764DF89484,2,2019/12/20 0:01,1,0,1,2
AjQbFdt8A1B5KAV1FT2JHF,’„G,563B0F5A302A8C3ACB303438F2F15903,2,2019/12/20 0:01,4,1,120.028,29.3125
AjQbFdt8B1B86TBMK94L70,’„G,88CD45F338A5D374B257934C934D60B8,2,2019/12/20 0:01,3,,,
AjQbFdt8B1BLO8VTG2FDCR,’„G,FB40E141B9BC99AD803C40008D1F6186,2,2019/12/20 0:01,3,1,,
AjQbFdt8B1BLO8VTH7NAVC,’„G,618DC5CD786D013E32380F4A242EC907,2,2019/12/20 0:01,3,0,,
AjQbFdt8A1B5KAV1ACI29R,’„G,E5D24D1EB732EA91F35F7AE49DA539C7,2,2019/12/20 0:01,1,1,120.114,29.3432
AjQbFdt8A1B5KAV1EEAL3K,’„G,3D21F35FD029378ABAB268C20BC7F854,2,2019/12/20 0:01,2,1,119.965,29.0905
AjQbFdt8A1B9BQBJBR2O13,’„G,C170A2EFB27DF2B2AD9FE3F12FE61890,2,2019/12/20 0:01,1,3,120.107,29.3079
AjQbFdt8B1BLO8VTJI5LLA,’„J,1A4D0F171FC332237D635E4FA22DAC5D,1,2019/12/20 0:01,3,1,120.125,29.3302
AjQbFdt8A1B5KAV1PPQRHM,’„G,5981A9657DE647013E5C312DF2E0A47B,2,2019/12/20 0:01,1,0,120.087,29.3121
AjQbFdt8A1B7K06Q4GAFDE,’„G,4D65E12A12F7CD15C8927592841BD0A2,2,2019/12/20 0:01,4,2,,
AjQbFdt8B1BHG132MIGOAA,’„G,0ED4F25C73D7BAD8ED36E43E032A3940,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132N6IFMS,’„G,8F0057FE601198C9A3D007686F04B013,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132MCPCU3,’„G,20452189D238C76F20A7FE865DBAECEB,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132OQ2UFO,’„G,EC68920EE0E16A390B7275D2B41DE274,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132LE7DCM,’„G,7470D35DB74807E0F3C50213EC79C53C,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132MR3QQT,’„G,9F000769950CDC7E0C2A9CFB184ABDBC,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132L6IUPE,’„G,08C8A276368E7EA793486528339D271C,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132LMQEUS,’„G,E5F3166A98C0B5E9A52D20652E125C44,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132M8V58I,’„G,930F4F2B4B9B320F7DEDF76F3F29BF88,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132LRJ8KQ,’„G,574C4BAEF0ABC52DE0C27381E5DAA6C7,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132OM8MAP,’„G,D54BD3DA387E701F2BF2CAEC2539EE79,1,2019/12/20 0:01,0,,,
AjQbFdt8B1BHG132MLCEG9,’„G,AA889F435C67A78DE27439840DAB91AC,1,2019/12/20 0:01,0,,,
AjQbFdt8A1B5KAV1F65RI1,’„G,AC30347177BE173014A8FF2B54085091,2,2019/12/20 0:01,3,0,120.03,29.2669
AjQbFdt8A1BDJ7F12JQNES,’„G,7C544B3FA9D8A8DD60CABD9AB21764CC,2,2019/12/20 0:01,2,2,,
AjQbFdt8B1B86TBMLBGR6S,’„G,ABE06E9ECF2A5EE2108ADF0AB7DA6DA0,2,2019/12/20 0:01,1,2,120.055,29.3231
AjQbFdt8B1B5K31L0SIJ79,’„G,A7EFF2535EA19109838B036FDCC72D97,2,2019/12/20 0:01,1,3,120.131,29.3182
AjQbFdt8B1BLO8VTG3DVDD,ÕÓA,ED3630F4CD2765B86F073AB35A03EAAE,2,2019/12/20 0:01,2,2,,
AjQbFdt8A1B7K06Q46OR2J,’„G,61FD9C307A031B035D0BE609EA6EAC50,2,2019/12/20 0:01,2,2,,
AjQbFdt8A1B7K06Q1RATOD,’„A,AE729F63AC0E409439ACD2ED153177C6,2,2019/12/20 0:01,3,0,,
AjQbFdt8B1BLO8VTH5Q71D,’„G,19F517250E13154D3F20C04647CCBB25,2,2019/12/20 0:01,3,1,,
AjQbFdt8A1B5KAV1HO7H1J,’„G,6142986657D33656FF84BDD013141034,2,2019/12/20 0:01,2,1,120.076,29.3272
AjQbFdt8A1B5KAV1F57ABJ,’„G,B8CB767E89120E7EF7E69E806A62F659,2,2019/12/20 0:01,2,0,120.03,29.2669
AjQbFdt8A1B7K06Q4RP89F,’„G,611C8E6A8676D4C96A10883FECC923CE,2,2019/12/20 0:01,1,0,,
AjQbFdt8A1B5KAV1H8V1NH,’„G,4F09F5969F2BE0AFEE525445666B5E2C,2,2019/12/20 0:01,2,0,119.934,29.247
AjQbFdt8B1BLO8VTJDCRSM,’„G,D51DF4724E03A451FA155258646C34A6,2,2019/12/20 0:01,2,,,
AjQbFdt8A1BCC8O0PGV5NI,’„G,5641A66DB056B8282D35D9B30CD4907A,52,2019/12/20 0:01,5,3,,
AjQbFdt8B1B6U6LVTRMN8Q,’„G,A9C5314D8356244BD278DD7A77DB60C3,2,2019/12/20 0:01,1,,120.139,29.3134
AjQbFdt8A1B5KAV1A8NT90,’„G,C14045433C138F1267AA3AD55152E514,52,2019/12/20 0:01,3,0,,
AjQbFdt8B1BLO8VTGMH79N,’„G,920C8011E9BA0D71D79D6F22B046591E,2,2019/12/20 0:01,1,3,120.098,29.3154
